row_type,run_id,run_display_name,split,policy_name,policy_short_name,match_method,match_warnings,n_rows,all_five_blank_rows,all_five_blank_pct,rows_with_at_least_one_positive,rows_with_at_least_one_positive_pct,rows_with_no_valid_labels,rows_with_no_valid_labels_pct,total_valid_label_instances,total_possible_label_instances,valid_label_fraction,valid_label_count,macro_auroc,macro_auprc,micro_auroc,micro_auprc,macro_auroc_defined,macro_auprc_defined,micro_auroc_defined,micro_auprc_defined,macro_auroc_comparable,macro_auprc_comparable,micro_auroc_comparable,micro_auprc_comparable,comparability_note,label,n_valid,n_positive,n_negative,n_uncertain_raw,n_blank_raw,label_valid,auroc,auprc
overall,head_only_k5_seed2027,head_only_k5,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102280669589095,0.3311111150528484,0.611970203021994,0.32287582016336114,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,head_only_k5_seed2027,head_only_k5,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102280669589095,0.3311111150528484,0.611970203021994,0.32287582016336114,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,596,170,426,32,387,True,0.5728251864125932,0.3306655418684795
label,head_only_k5_seed2027,head_only_k5,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102280669589095,0.3311111150528484,0.611970203021994,0.32287582016336114,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,596,159,437,13,370,True,0.5618208770490624,0.30774070185032437
label,head_only_k5_seed2027,head_only_k5,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102280669589095,0.3311111150528484,0.611970203021994,0.32287582016336114,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,596,56,540,10,509,True,0.5105820105820107,0.1152013693943664
label,head_only_k5_seed2027,head_only_k5,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102280669589095,0.3311111150528484,0.611970203021994,0.32287582016336114,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,596,128,468,44,345,True,0.7203024839743589,0.3763271946206186
label,head_only_k5_seed2027,head_only_k5,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102280669589095,0.3311111150528484,0.611970203021994,0.32287582016336114,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,596,219,377,27,280,True,0.6856097767765221,0.5256207675304534
overall,head_only_k5_seed2027,head_only_k5,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6182470950826972,0.35390774416526405,0.6202102099782142,0.3443955553645185,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,head_only_k5_seed2027,head_only_k5,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6182470950826972,0.35390774416526405,0.6202102099782142,0.3443955553645185,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,564,170,394,32,387,True,0.5766796058524932,0.3498486725617109
label,head_only_k5_seed2027,head_only_k5,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6182470950826972,0.35390774416526405,0.6202102099782142,0.3443955553645185,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,583,159,424,13,370,True,0.5649845733950398,0.31645951115780524
label,head_only_k5_seed2027,head_only_k5,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6182470950826972,0.35390774416526405,0.6202102099782142,0.3443955553645185,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,586,56,530,10,509,True,0.5128369272237197,0.11702604980604259
label,head_only_k5_seed2027,head_only_k5,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6182470950826972,0.35390774416526405,0.6202102099782142,0.3443955553645185,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,552,128,424,44,345,True,0.7389261497641509,0.43022517155166345
label,head_only_k5_seed2027,head_only_k5,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6182470950826972,0.35390774416526405,0.6202102099782142,0.3443955553645185,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,569,219,350,27,280,True,0.6978082191780821,0.555979315749098
overall,head_only_k5_seed2027,head_only_k5,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6294011549293907,0.8402797180124615,0.6951836869869658,0.8693040592851021,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,head_only_k5_seed2027,head_only_k5,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6294011549293907,0.8402797180124615,0.6951836869869658,0.8693040592851021,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,177,170,7,32,387,True,0.5756302521008403,0.968081727615274
label,head_only_k5_seed2027,head_only_k5,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6294011549293907,0.8402797180124615,0.6951836869869658,0.8693040592851021,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,213,159,54,13,370,True,0.6107617051013275,0.8044097896719222
label,head_only_k5_seed2027,head_only_k5,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6294011549293907,0.8402797180124615,0.6951836869869658,0.8693040592851021,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,77,56,21,10,509,True,0.504251700680272,0.7401611960941124
label,head_only_k5_seed2027,head_only_k5,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6294011549293907,0.8402797180124615,0.6951836869869658,0.8693040592851021,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,207,128,79,44,345,True,0.7656249999999999,0.8370342343405617
label,head_only_k5_seed2027,head_only_k5,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6294011549293907,0.8402797180124615,0.6951836869869658,0.8693040592851021,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,289,219,70,27,280,True,0.690737116764514,0.8517116423404376
overall,head_only_k5_seed2027,head_only_k5,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6181819936572986,0.38528547811752434,0.6242593410359668,0.38484344745243954,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,head_only_k5_seed2027,head_only_k5,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6181819936572986,0.38528547811752434,0.6242593410359668,0.38484344745243954,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,596,202,394,32,387,True,0.572900437251847,0.38519059909265696
label,head_only_k5_seed2027,head_only_k5,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6181819936572986,0.38528547811752434,0.6242593410359668,0.38484344745243954,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,596,172,424,13,370,True,0.5674500877577885,0.33523802586780604
label,head_only_k5_seed2027,head_only_k5,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6181819936572986,0.38528547811752434,0.6242593410359668,0.38484344745243954,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,596,66,530,10,509,True,0.5278444825614638,0.13121479720905307
label,head_only_k5_seed2027,head_only_k5,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6181819936572986,0.38528547811752434,0.6242593410359668,0.38484344745243954,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,596,172,424,44,345,True,0.7268264589732338,0.4956767577963338
label,head_only_k5_seed2027,head_only_k5,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6181819936572986,0.38528547811752434,0.6242593410359668,0.38484344745243954,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,596,246,350,27,280,True,0.6958885017421603,0.5791072106217717
overall,head_only_k20_seed2027,head_only_k20,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6780296339719187,0.2627532959902074,0.6488258561202993,0.24392557001890847,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,head_only_k20_seed2027,head_only_k20,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6780296339719187,0.2627532959902074,0.6488258561202993,0.24392557001890847,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,958,194,764,52,708,True,0.6232188157823717,0.2617031134736755
label,head_only_k20_seed2027,head_only_k20,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6780296339719187,0.2627532959902074,0.6488258561202993,0.24392557001890847,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,958,205,753,29,661,True,0.6442911281702458,0.2820683660095271
label,head_only_k20_seed2027,head_only_k20,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6780296339719187,0.2627532959902074,0.6488258561202993,0.24392557001890847,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,958,52,906,24,855,True,0.6706147053829172,0.08872690599035304
label,head_only_k20_seed2027,head_only_k20,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6780296339719187,0.2627532959902074,0.6488258561202993,0.24392557001890847,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,958,131,827,60,669,True,0.7399226487718877,0.2733019291457679
label,head_only_k20_seed2027,head_only_k20,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6780296339719187,0.2627532959902074,0.6488258561202993,0.24392557001890847,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,958,249,709,27,588,True,0.7121008717521708,0.40796616533171354
overall,head_only_k20_seed2027,head_only_k20,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6845627290405359,0.27628360850413347,0.6558689256916979,0.2581277162622123,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,head_only_k20_seed2027,head_only_k20,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6845627290405359,0.27628360850413347,0.6558689256916979,0.2581277162622123,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,906,194,712,52,708,True,0.6299519286458936,0.27950119988177574
label,head_only_k20_seed2027,head_only_k20,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6845627290405359,0.27628360850413347,0.6558689256916979,0.2581277162622123,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,929,205,724,29,661,True,0.6468467861474194,0.2902990901134403
label,head_only_k20_seed2027,head_only_k20,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6845627290405359,0.27628360850413347,0.6558689256916979,0.2581277162622123,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,934,52,882,24,855,True,0.6770887842316414,0.09305449742194212
label,head_only_k20_seed2027,head_only_k20,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6845627290405359,0.27628360850413347,0.6558689256916979,0.2581277162622123,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,898,131,767,60,669,True,0.7523413318470894,0.2981507657179867
label,head_only_k20_seed2027,head_only_k20,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6845627290405359,0.27628360850413347,0.6558689256916979,0.2581277162622123,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,931,249,682,27,588,True,0.7165848143306364,0.4204124893855226
overall,head_only_k20_seed2027,head_only_k20,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6859927129077442,0.855901425011624,0.7175616200886958,0.8591787052944466,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,head_only_k20_seed2027,head_only_k20,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6859927129077442,0.855901425011624,0.7175616200886958,0.8591787052944466,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,198,194,4,52,708,True,0.5682989690721649,0.9878760276435012
label,head_only_k20_seed2027,head_only_k20,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6859927129077442,0.855901425011624,0.7175616200886958,0.8591787052944466,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,268,205,63,29,661,True,0.6522648083623693,0.8469518388082986
label,head_only_k20_seed2027,head_only_k20,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6859927129077442,0.855901425011624,0.7175616200886958,0.8591787052944466,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,79,52,27,24,855,True,0.7421652421652422,0.8170441582169478
label,head_only_k20_seed2027,head_only_k20,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6859927129077442,0.855901425011624,0.7175616200886958,0.8591787052944466,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,229,131,98,60,669,True,0.7294749961053123,0.7642429469157327
label,head_only_k20_seed2027,head_only_k20,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6859927129077442,0.855901425011624,0.7175616200886958,0.8591787052944466,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,343,249,94,27,588,True,0.7377595488336325,0.8633921534736395
overall,head_only_k20_seed2027,head_only_k20,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6795483587139722,0.31231694137927485,0.6533457579468351,0.2984371781875206,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,head_only_k20_seed2027,head_only_k20,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6795483587139722,0.31231694137927485,0.6533457579468351,0.2984371781875206,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,958,246,712,52,708,True,0.6233442952407053,0.3248256208349065
label,head_only_k20_seed2027,head_only_k20,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6795483587139722,0.31231694137927485,0.6533457579468351,0.2984371781875206,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,958,234,724,29,661,True,0.6396326202956036,0.31050779782765625
label,head_only_k20_seed2027,head_only_k20,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6795483587139722,0.31231694137927485,0.6533457579468351,0.2984371781875206,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,958,76,882,24,855,True,0.6928631101563432,0.13638053414382773
label,head_only_k20_seed2027,head_only_k20,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6795483587139722,0.31231694137927485,0.6533457579468351,0.2984371781875206,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,958,191,767,60,669,True,0.734540639057455,0.3535962810778138
label,head_only_k20_seed2027,head_only_k20,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6795483587139722,0.31231694137927485,0.6533457579468351,0.2984371781875206,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,958,276,682,27,588,True,0.7073611288197542,0.43627447301217004
overall,head_only_k20_seed2027,head_only_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6103803858906348,0.33193575396996733,0.621581660929934,0.3336639550576703,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,head_only_k20_seed2027,head_only_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6103803858906348,0.33193575396996733,0.621581660929934,0.3336639550576703,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,596,170,426,32,387,True,0.5727699530516431,0.33112160500758037
label,head_only_k20_seed2027,head_only_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6103803858906348,0.33193575396996733,0.621581660929934,0.3336639550576703,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,596,159,437,13,370,True,0.5624541254695392,0.31159152136548895
label,head_only_k20_seed2027,head_only_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6103803858906348,0.33193575396996733,0.621581660929934,0.3336639550576703,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,596,56,540,10,509,True,0.5104828042328042,0.11468656862176953
label,head_only_k20_seed2027,head_only_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6103803858906348,0.33193575396996733,0.621581660929934,0.3336639550576703,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,596,128,468,44,345,True,0.7208032852564102,0.376796799541877
label,head_only_k20_seed2027,head_only_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6103803858906348,0.33193575396996733,0.621581660929934,0.3336639550576703,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,596,219,377,27,280,True,0.685391761442777,0.5254822753131211
overall,head_only_k20_seed2027,head_only_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183284274989841,0.35470507344491503,0.6298432245072441,0.3559634846803639,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,head_only_k20_seed2027,head_only_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183284274989841,0.35470507344491503,0.6298432245072441,0.3559634846803639,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,564,170,394,32,387,True,0.5766049567034935,0.35034157683303535
label,head_only_k20_seed2027,head_only_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183284274989841,0.35470507344491503,0.6298432245072441,0.3559634846803639,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,583,159,424,13,370,True,0.5655927376290495,0.32023248036513785
label,head_only_k20_seed2027,head_only_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183284274989841,0.35470507344491503,0.6298432245072441,0.3559634846803639,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,586,56,530,10,509,True,0.5127021563342318,0.11650233527487514
label,head_only_k20_seed2027,head_only_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183284274989841,0.35470507344491503,0.6298432245072441,0.3559634846803639,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,552,128,424,44,345,True,0.7395341981132076,0.43086842388082225
label,head_only_k20_seed2027,head_only_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183284274989841,0.35470507344491503,0.6298432245072441,0.3559634846803639,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,569,219,350,27,280,True,0.6972080887149381,0.5555805508707046
overall,head_only_k20_seed2027,head_only_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6296941768043136,0.8407870238362214,0.6959702410522083,0.8681634115803094,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,head_only_k20_seed2027,head_only_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6296941768043136,0.8407870238362214,0.6959702410522083,0.8681634115803094,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,177,170,7,32,387,True,0.5773109243697478,0.9680013273771562
label,head_only_k20_seed2027,head_only_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6296941768043136,0.8407870238362214,0.6959702410522083,0.8681634115803094,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,213,159,54,13,370,True,0.6109946424411833,0.8074703904264322
label,head_only_k20_seed2027,head_only_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6296941768043136,0.8407870238362214,0.6959702410522083,0.8681634115803094,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,77,56,21,10,509,True,0.5034013605442177,0.7388356419490093
label,head_only_k20_seed2027,head_only_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6296941768043136,0.8407870238362214,0.6959702410522083,0.8681634115803094,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,207,128,79,44,345,True,0.766613924050633,0.8374665911542803
label,head_only_k20_seed2027,head_only_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6296941768043136,0.8407870238362214,0.6959702410522083,0.8681634115803094,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,289,219,70,27,280,True,0.6901500326157861,0.8521611682742298
overall,head_only_k20_seed2027,head_only_k20,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6182308753622281,0.3861391153935777,0.6325820739110088,0.39542315395833216,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,head_only_k20_seed2027,head_only_k20,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6182308753622281,0.3861391153935777,0.6325820739110088,0.39542315395833216,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,596,202,394,32,387,True,0.5726114489621551,0.3855835028964194
